provider,instance,bench_key,bench_name,extracted_name,unit,avg,min,max,std,score_$,std_perc,integral_neg,integral_neg_th_5,integral_neg_th_10,integral_neg_th_20,grad_std_perc
aws,a1.large - eu-central-1b,6157345de84637c53718d2ad44c67ee65c6b3dbd,dd,speed,MB/s,163.56522811344018,135.6,178.2,8.501103736095134,2810.399108478354,0.051973783389946536,-0.020888354140767097,-0.013744314718094194,7.436957403728456e-05,7.436957403728456e-05,0.036837456962852164
aws,a1.xlarge - eu-central-1b,6157345de84637c53718d2ad44c67ee65c6b3dbd,dd,speed,MB/s,166.02966707768186,134.0,182.6,7.056820692357687,1426.3717102893631,0.042503371936871655,-0.01688427006868898,-0.008912286787530336,4.329494600812407e-05,4.329494600812407e-05,0.02632137061468326
aws,m5.large - eu-central-1a,6157345de84637c53718d2ad44c67ee65c6b3dbd,dd,speed,MB/s,198.29297163995068,154.0,223.0,14.746904673684925,1724.2867099126145,0.07436927568195172,-0.031090751944981423,-0.018355575487246006,-0.01678040209759482,1.6745711485385015e-05,0.05144419920894457
aws,m5.large - eu-central-1b,6157345de84637c53718d2ad44c67ee65c6b3dbd,dd,speed,MB/s,198.41060419235512,154.0,222.4,14.870161887914083,1725.3096016726531,0.0749464069647092,-0.0312960559237543,-0.019342987780709562,-0.017789046538589065,-7.450948541523592e-05,0.05383687773859216
aws,m5.xlarge - eu-central-1b,6157345de84637c53718d2ad44c67ee65c6b3dbd,dd,speed,MB/s,203.67363748458692,167.12,224.4,12.478601574142758,885.5375542808126,0.0612676325137419,-0.02450220036068309,-0.020749029924049745,-0.0001183727177884032,7.105232571321555e-06,0.043162340185806856
aws,a1.large - eu-central-1a,6b10bb7744ab058af8c49896ff2de9433f360d05,sys-benchmark,fileio: avg latency,ms,0.10073982737361284,0.09666666666666668,0.12,0.0021148418037614507,170.5594602665859,0.02099310529804818,0.0063162019981275385,0.003967126832652412,0.0005848288602100545,0.0,0.014521026991925848
aws,a1.large - eu-central-1b,6b10bb7744ab058af8c49896ff2de9433f360d05,sys-benchmark,fileio: avg latency,ms,0.10397451705713112,0.09000000000000001,0.13,0.006119514538388268,165.25328580993875,0.05885590730876648,0.022680786534636746,0.019392356169982906,0.009865778521570627,0.0015036654312488955,0.02386887214697304
aws,a1.xlarge - eu-central-1b,6b10bb7744ab058af8c49896ff2de9433f360d05,sys-benchmark,fileio: avg latency,ms,0.09454582819564325,0.09000000000000001,0.12,0.006450927140312761,90.86667763191801,0.06823069048550601,0.02930309899534361,0.028860546951657462,0.014199375592086215,0.0009089577282928775,0.017108382163082643
aws,m5.large - eu-central-1a,6b10bb7744ab058af8c49896ff2de9433f360d05,sys-benchmark,fileio: avg latency,ms,0.09451294697903824,0.09000000000000001,0.11333333333333334,0.004340505721587429,92.0048781871295,0.04592498552129686,0.02057848312598926,0.017206710620895786,0.001038342919666502,0.0,0.025464100123172337
aws,m5.large - eu-central-1b,6b10bb7744ab058af8c49896ff2de9433f360d05,sys-benchmark,fileio: avg latency,ms,0.09998355939169751,0.08,0.13,0.007227424784530784,86.97082027102866,0.07228613212514756,0.0219818286199388,0.020949559685216997,0.02037262450156842,0.007487383914730774,0.03325385056369487
aws,m5.xlarge - eu-central-1b,6b10bb7744ab058af8c49896ff2de9433f360d05,sys-benchmark,fileio: avg latency,ms,0.10164406083025072,0.08333333333333333,0.13333333333333333,0.010051112653549714,42.775013625415355,0.09888539056241995,0.038566131981254505,0.0347592469696146,0.025585621880302327,0.009693094794931998,0.039769139002888886
aws,a1.large - eu-central-1a,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,nench-benchmark,net speed - Online.net (FR),MiB/s,141.48245787094123,46.81666666666667,154.98666666666665,13.825019683893915,2430.9700665110176,0.09771543336139205,-0.0250076612465442,-0.006302090277812634,4.0304053379764144e-06,4.0304053379764144e-06,0.06911963351493655
aws,a1.large - eu-central-1b,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,nench-benchmark,net speed - Online.net (FR),MiB/s,147.3342498972462,0.056666666666666664,160.5533333333333,15.56895249899861,2531.5163212585257,0.10567096591496346,-0.02519641032218897,-0.007310237842377822,-1.6395639554479097e-05,-1.6395639554479097e-05,0.07615600034455054
aws,a1.xlarge - eu-central-1b,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,nench-benchmark,net speed - Online.net (FR),MiB/s,147.7928524455405,48.1,160.74666666666667,13.012683860897425,1269.698045064781,0.08804677388368568,-0.02237516350435086,-0.0050798139300711745,7.059784376246827e-06,7.059784376246827e-06,0.063126940502321
aws,m5.large - eu-central-1a,6b15fec1cbb97aa537c29c8bb0adff3235a505e3,nench-benchmark,net speed - Online.net (FR),MiB/s,141.18602548294288,48.346666666666664,153.42999999999998,14.461669963539109,1227.7045694168946,0.1024298964013706,-0.03120305003159964,-0.013014496392805623,1.59184492153781e-05,1.59184492153781e-05,0.06658956731320358
