provider,instance,bench_key,bench_name,unit,avg,min,max,1st_quartile,2nd_quartile,3rd_quartile,iqr,5_percentile,95_percentile,std,cpr,bdth,dis,speed,pqi
aws,a1.large-1,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,DISK FILE W,writes/s,1738.4290456621004,1652.1433333333334,1790.7866666666666,1716.6383333333333,1743.0233333333333,1765.1883333333333,48.549999999999955,1678.3596666666667,1782.4478333333334,32.36492336274292,3.347850183775195e-05,0.007715239474708814,0.01861733928313213,0.011868135599085996,0.01273357145230898
aws,a1.large-2,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,DISK FILE W,writes/s,1679.1733104709647,1478.1466666666665,1782.8033333333333,1645.2466666666667,1684.5866666666668,1717.0199999999998,71.77333333333308,1598.630666666667,1751.6886666666664,50.57828997478047,3.465991249210387e-05,0.012012316895841932,0.03012094681316401,0.014529090352838291,0.01888745135394808
aws,a1.xlarge-1,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,DISK FILE W,writes/s,1846.6773433927756,1619.7433333333336,1953.9033333333334,1777.4566666666667,1883.9066666666668,1917.0133333333333,139.55666666666662,1665.4733333333334,1945.562,90.37960736561867,6.303212654688563e-05,0.0208142561425747,0.04894174268666248,0.013788574344349092,0.027848191057862084
aws,m5.large-1,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,DISK FILE W,writes/s,1846.0950068587106,1733.3833333333332,1926.64,1811.6299999999999,1849.7066666666667,1883.8366666666668,72.20666666666693,1759.9719999999998,1915.7946666666667,47.3184787343713,6.22936520453963e-05,0.010755775228435061,0.02563165956170791,0.014252266850883205,0.016879900547008726
aws,m5.large-2,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,DISK FILE W,writes/s,1766.9380018289894,1522.8100000000002,1976.68,1734.08,1781.6333333333332,1822.2166666666665,88.13666666666654,1571.1966666666667,1874.7453333333333,85.86473411907495,6.50843435824921e-05,0.01804529477034493,0.048595216148045274,0.027553424794530754,0.03139797857097365
aws,m5.xlarge-1,5b6d62d2c3e75fa54f053717e103d742ca2e7ded,DISK FILE W,writes/s,1741.3065752171924,1439.53,1966.78,1652.0533333333333,1753.6699999999998,1844.4833333333336,192.4300000000003,1483.086,1923.2553333333333,128.57861663911785,0.00013208472492634574,0.03074280588828793,0.0738403096095128,0.03080644690918282,0.045129854135661174
aws,a1.large-1,6157345de84637c53718d2ad44c67ee65c6b3dbd,DISKB THR,MB/s,163.57193460490464,147.0,174.8,158.05,163.9,168.2,10.149999999999977,151.32999999999998,174.4,7.061316119403381,0.0003558067595188478,0.01801722657790368,0.043169484645758115,0.029657283864183925,0.03028133169594857
aws,a1.large-2,6157345de84637c53718d2ad44c67ee65c6b3dbd,DISKB THR,MB/s,163.88306010928963,148.2,175.0,158.54999999999998,163.8,168.4,9.850000000000023,151.51,174.6,6.9918293085450305,0.0003551312744659993,0.017706240122815936,0.04266352668715332,0.029903502654964206,0.030091089821644487
aws,a1.xlarge-1,6157345de84637c53718d2ad44c67ee65c6b3dbd,DISKB THR,MB/s,166.2965706447188,154.2,175.6,162.0,167.8,169.4,7.400000000000006,156.6,175.0,5.464802639958512,0.0006999543018158842,0.013809343422848251,0.03286178794169897,0.02235625950211737,0.023009130288888197
aws,m5.large-1,6157345de84637c53718d2ad44c67ee65c6b3dbd,DISKB THR,MB/s,198.59042407660738,171.2,221.6,188.0,203.4,205.2,17.19999999999999,173.6,220.2,12.586675547052208,0.0005790812952574093,0.026905958430568255,0.0633800728588848,0.04505832546307915,0.0451147855841774
